gene	cluster
X244833_at	2
X244837_at	2
X244839_at	2
X244850_at	2
X244851_at	2
X244852_at	2
X244853_at	2
X244854_at	2
X244855_at	2
X244857_at	2
X244861_at	2
X244862_at	2
X244864_at	2
X244866_at	2
X244867_at	2
X244870_at	2
X244875_at	2
X244877_at	2
X244880_at	2
X244883_at	2
X244886_at	2
X244888_at	2
X244889_at	2
X244890_at	2
X31835_at	2
X31837_at	2
X31846_at	2
X31861_at	2
X32029_at	2
X32502_at	2
X32540_at	2
X32625_at	2
X32837_at	2
X33579_i_at	2
X336_at	2
X33760_at	2
X33778_at	2
X34471_at	2
X34689_at	2
X34846_at	2
X35617_at	2
X36004_at	2
X36742_at	2
X36888_at	2
X36907_at	2
X37004_at	2
X37020_at	2
X37028_at	2
X37278_at	2
X37384_at	2
X37424_at	2
X37462_i_at	2
X37872_at	2
X37953_s_at	2
X38043_at	2
X38290_at	2
X38447_at	2
X38691_s_at	2
X38707_r_at	2
X38710_at	2
X38766_at	2
X39249_at	2
X396_f_at	2
X40020_at	2
X40284_at	2
X40640_at	2
X40850_at	2
X41160_at	2
X41657_at	2
X43934_at	2
X43977_at	2
X44146_at	2
X44563_at	2
X44702_at	2
X45288_at	2
X47083_at	2
X47105_at	2
X47571_at	2
X47608_at	2
X47773_at	2
X48030_i_at	2
X48612_at	2
X48659_at	2
X49327_at	2
X51226_at	2
X51774_s_at	2
X52078_at	2
X52741_at	2
X53071_s_at	2
X53912_at	2
X53991_at	2
X56197_at	2
X56748_at	2
X56821_at	2
X56829_at	2
X58367_s_at	2
X58900_at	2
X58916_at	2
X61732_r_at	2
X62987_r_at	2
X632_at	2
X63305_at	2
X64438_at	2
X64440_at	2
X65521_at	2
X71933_at	2
X78330_at	2
X89948_at	2
X90265_at	2
X91580_at	2
X91920_at	2
AFFX.M27830_3_at	2
AFFX.TrpnX.3_at	2
AFFX.TrpnX.5_at	2
X117_at	3
X1405_i_at	3
X1438_at	3
X1552258_at	3
X1552280_at	3
X1552302_at	3
X1552303_a_at	3
X1552309_a_at	3
X1552315_at	3
X1552316_a_at	3
X1552318_at	3
X1552329_at	3
X1552334_at	3
X1552343_s_at	3
X1552347_at	3
X1552360_a_at	3
X1552386_at	3
X1552394_a_at	3
X1552398_a_at	3
X1552399_a_at	3
X1552426_a_at	3
X1552477_a_at	3
X1552480_s_at	3
X1552482_at	3
X1552496_a_at	3
X1552497_a_at	3
X1552532_a_at	3
X1552536_at	3
X1552542_s_at	3
X1552553_a_at	3
X1552563_a_at	3
X1552584_at	3
X1552621_at	3
X1552622_s_at	3
X1552626_a_at	3
X1552670_a_at	3
X1552691_at	3
X1552694_at	3
X1552695_a_at	3
X1552701_a_at	3
X1552703_s_at	3
X1552719_at	3
X1552726_at	3
X1552727_s_at	3
X1552735_at	3
X1552774_a_at	3
X1552782_at	3
X1552787_at	3
X1552788_a_at	3
X1552798_a_at	3
X1552806_a_at	3
X1552807_a_at	3
X1552829_at	3
X1552835_at	3
X1552846_s_at	3
X1552862_at	3
X1552867_at	3
X1552875_a_at	3
X1552986_at	3
X1553042_a_at	3
X1553043_a_at	3
X1553102_a_at	3
X1553132_a_at	3
X1553165_at	3
X1553208_s_at	3
X1553218_a_at	3
X1553224_at	3
X1553248_at	3
X1553271_at	3
X1553275_s_at	3
X1553292_s_at	3
X1553297_a_at	3
X1553311_at	3
X1553321_a_at	3
X1553349_at	3
X1553380_at	3
X1553387_at	3
X1553389_at	3
X1553392_at	3
X1553395_a_at	3
X1553407_at	3
X1553538_s_at	3
X1553588_at	3
X1553599_a_at	3
X1553625_at	3
X1553627_s_at	3
X1553645_at	3
X1553681_a_at	3
X1553693_s_at	3
X1553706_at	3
X1553726_s_at	3
X1553759_at	3
X1553797_a_at	3
X1553856_s_at	3
X1553894_at	3
X1553906_s_at	3
X1553909_x_at	3
X1553920_at	3
X1553946_at	3
X1553955_at	3
X1554006_a_at	3
X1554018_at	3
X1554045_at	3
X1554060_s_at	3
X1554106_at	3
X1554116_s_at	3
X1554133_at	3
X1554154_at	3
X1554161_at	3
X1554195_a_at	3
X1554213_at	3
X1554240_a_at	3
X1554285_at	3
X1554306_at	3
X1554316_at	3
X1554333_at	3
X1554334_a_at	3
X1554335_at	3
X1554337_at	3
X1554343_a_at	3
X1554356_at	3
X1554388_at	3
X1554452_a_at	3
X1554455_at	3
X1554456_a_at	3
X1554474_a_at	3
X1554479_a_at	3
X1554481_a_at	3
X1554501_at	3
X1554503_a_at	3
X1554508_at	3
X1554519_at	3
X1554533_at	3
X1554540_at	3
X1554543_at	3
X1554564_a_at	3
X1554565_x_at	3
X1554569_a_at	3
X1554571_at	3
X1554595_at	3
X1554602_at	3
X1554608_at	3
X1554637_a_at	3
X1554638_at	3
X1554670_at	3
X1554676_at	3
X1554686_at	3
X1554690_a_at	3
X1554703_at	3
X1554710_at	3
X1554733_at	3
X1554769_at	3
X1554770_x_at	3
X1554771_at	3
X1554781_at	3
X1554821_a_at	3
X1554836_at	3
X1554840_at	3
X1554889_at	3
X1554899_s_at	3
X1554910_at	3
X1554933_at	3
X1554948_at	3
X1554963_at	3
X1554964_x_at	3
X1554966_a_at	3
X1555041_a_at	3
X1555068_at	3
X1555086_at	3
X1555088_x_at	3
X1555102_at	3
X1555103_s_at	3
X1555120_at	3
X1555146_at	3
X1555177_at	3
X1555192_at	3
X1555199_at	3
X1555229_a_at	3
X1555261_at	3
X1555275_a_at	3
X1555303_at	3
X1555317_at	3
X1555330_at	3
X1555347_at	3
X1555349_a_at	3
X1555370_a_at	3
X1555372_at	3
X1555382_at	3
X1555392_at	3
X1555411_a_at	3
X1555419_a_at	3
X1555436_a_at	3
X1555439_at	3
X1555446_s_at	3
X1555463_a_at	3
X1555468_at	3
X1555469_a_at	3
X1555476_at	3
X1555486_a_at	3
X1555498_at	3
X1555536_at	3
X1555568_at	3
X1555571_at	3
X1555579_s_at	3
X1555600_s_at	3
X1555613_a_at	3
X1555624_a_at	3
X1555626_a_at	3
X1555628_a_at	3
X1555629_at	3
X1555638_a_at	3
X1555685_at	3
X1555689_at	3
X1555691_a_at	3
X1555724_s_at	3
X1555728_a_at	3
X1555745_a_at	3
X1555749_at	3
X1555756_a_at	3
X1555759_a_at	3
X1555778_a_at	3
X1555779_a_at	3
X1555812_a_at	3
X1555836_at	3
X1555843_at	3
X1555851_s_at	3
X1555852_at	3
X1555858_at	3
X1555860_x_at	3
X1555878_at	3
X1555882_at	3
X1555884_at	3
X1555892_s_at	3
X1555898_at	3
X1555913_at	3
X1555920_at	3
X1555938_x_at	3
X1555944_at	3
X1555950_a_at	3
X1555960_at	3
X1555962_at	3
X1555963_x_at	3
X1555996_s_at	3
X1556006_s_at	3
X1556007_s_at	3
X1556033_at	3
X1556035_s_at	3
X1556049_at	3
X1556051_a_at	3
X1556053_at	3
X1556054_at	3
X1556055_at	3
X1556060_a_at	3
X1556067_a_at	3
X1556072_at	3
X1556105_at	3
X1556125_at	3
X1556126_s_at	3
X1556180_at	3
X1556183_at	3
X1556202_at	3
X1556203_a_at	3
X1556209_at	3
X1556226_at	3
X1556229_at	3
X1556259_at	3
X1556277_a_at	3
X1556306_at	3
X1556314_a_at	3
X1556318_s_at	3
X1556322_a_at	3
X1556323_at	3
X1556325_at	3
X1556331_a_at	3
X1556332_at	3
X1556336_at	3
X1556338_at	3
X1556339_a_at	3
X1556345_s_at	3
X1556347_at	3
X1556352_at	3
X1556357_s_at	3
X1556359_at	3
X1556373_a_at	3
X1556375_at	3
X1556383_at	3
X1556393_at	3
X1556402_at	3
X1556412_at	3
X1556417_a_at	3
X1556423_at	3
X1556432_at	3
X1556434_at	3
X1556439_at	3
X1556442_x_at	3
X1556451_at	3
X1556461_at	3
X1556462_a_at	3
X1556471_at	3
X1556472_s_at	3
X1556486_at	3
X1556493_a_at	3
X1556498_at	3
X1556499_s_at	3
X1556527_a_at	3
X1556543_at	3
X1556567_at	3
X1556568_a_at	3
X1556580_a_at	3
X1556583_a_at	3
X1556589_at	3
X1556590_s_at	3
X1556595_at	3
X1556597_a_at	3
X1556601_a_at	3
X1556622_s_at	3
X1556650_at	3
X1556656_at	3
X1556657_at	3
X1556658_a_at	3
X1556659_at	3
X1556672_a_at	3
X1556682_s_at	3
X1556683_x_at	3
X1556697_at	3
X1556698_a_at	3
X1556715_at	3
X1556728_at	3
X1556732_at	3
X1556743_at	3
X1556744_a_at	3
X1556761_at	3
X1556762_a_at	3
X1556763_at	3
X1556764_s_at	3
X1556781_at	3
X1556783_a_at	3
X1556806_at	3
X1556814_a_at	3
X1556815_at	3
X1556818_at	3
X1556820_a_at	3
X1556821_x_at	3
X1556828_at	3
X1556849_at	3
X1556865_at	3
X1556923_at	3
X1556925_at	3
X1556931_at	3
X1556933_at	3
X1556935_at	3
X1556942_at	3
X1556950_s_at	3
X1556951_at	3
X1556952_at	3
X1556958_at	3
X1556964_s_at	3
X1556967_at	3
X1556983_a_at	3
X1556984_at	3
X1556989_at	3
X1557036_at	3
X1557044_at	3
X1557046_x_at	3
X1557049_at	3
X1557064_s_at	3
X1557065_at	3
X1557071_s_at	3
X1557081_at	3
X1557104_at	3
X1557116_at	3
X1557136_at	3
X1557143_at	3
X1557145_at	3
X1557164_a_at	3
X1557166_at	3
X1557193_at	3
X1557222_at	3
X1557224_at	3
X1557228_at	3
X1557238_s_at	3
X1557239_at	3
X1557240_a_at	3
X1557246_at	3
X1557252_at	3
X1557261_at	3
X1557270_at	3
X1557278_s_at	3
X1557283_a_at	3
X1557289_s_at	3
X1557300_s_at	3
X1557305_at	3
X1557316_at	3
X1557329_at	3
X1557350_at	3
X1557353_at	3
X1557354_at	3
X1557359_at	3
X1557360_at	3
X1557366_at	3
X1557370_s_at	3
X1557374_at	3
X1557384_at	3
X1557394_at	3
X1557409_at	3
X1557410_at	3
X1557418_at	3
X1557419_a_at	3
X1557430_at	3
X1557432_at	3
X1557433_at	3
X1557434_at	3
X1557456_a_at	3
X1557459_at	3
X1557472_a_at	3
X1557477_at	3
X1557486_at	3
X1557501_a_at	3
X1557504_at	3
X1557505_a_at	3
X1557512_at	3
X1557513_a_at	3
X1557520_a_at	3
X1557527_at	3
X1557528_at	3
X1557539_at	3
X1557543_at	3
X1557551_at	3
X1557553_at	3
X1557555_at	3
X1557562_at	3
X1557571_at	3
X1557580_at	3
X1557581_x_at	3
X1557585_at	3
X1557586_s_at	3
X1557611_at	3
X1557630_s_at	3
X1557632_at	3
X1557673_at	3
X1557675_at	3
X1557685_at	3
X1557688_at	3
X1557689_at	3
X1557690_x_at	3
X1557698_at	3
X1557699_x_at	3
X1557704_a_at	3
X1557706_at	3
X1557707_at	3
X1557718_at	3
X1557719_at	3
X1557736_at	3
X1557737_s_at	3
X1557738_at	3
X1557744_at	3
X1557749_at	3
X1557751_at	3
X1557755_at	3
X1557756_a_at	3
X1557758_at	3
X1557772_at	3
X1557775_a_at	3
X1557780_at	3
X1557797_a_at	3
X1557798_at	3
X1557803_at	3
X1557804_at	3
X1557805_at	3
X1557809_a_at	3
X1557810_at	3
X1557811_a_at	3
X1557813_at	3
X1557828_a_at	3
X1557830_at	3
X1557883_a_at	3
X1557889_at	3
X1557895_at	3
X1557945_at	3
X1557987_at	3
X1557996_at	3
X1558011_at	3
X1558017_s_at	3
X1558027_s_at	3
X1558075_at	3
X1558078_at	3
X1558088_a_at	3
X1558097_at	3
X1558111_at	3
X1558124_at	3
X1558135_at	3
X1558139_at	3
X1558142_at	3
X1558176_at	3
X1558179_at	3
X1558185_at	3
X1558199_at	3
X1558220_at	3
X1558250_s_at	3
X1558251_a_at	3
X1558253_x_at	3
X1558275_at	3
X1558299_at	3
X1558306_at	3
X1558310_s_at	3
X1558315_s_at	3
X1558331_at	3
X1558346_at	3
X1558354_s_at	3
X1558356_at	3
X1558371_a_at	3
X1558385_at	3
X1558392_at	3
X1558397_at	3
X1558409_at	3
X1558410_s_at	3
X1558418_at	3
X1558430_at	3
X1558449_at	3
X1558466_at	3
X1558467_a_at	3
X1558469_at	3
X1558486_at	3
X1558489_at	3
X1558504_at	3
X1558515_at	3
X1558517_s_at	3
X1558523_at	3
X1558556_at	3
X1558561_at	3
X1558569_at	3
X1558592_at	3
X1558603_at	3
X1558624_at	3
X1558662_s_at	3
X1558686_at	3
X1558691_a_at	3
X1558695_at	3
X1558698_at	3
X1558700_s_at	3
X1558711_at	3
X1558714_at	3
X1558719_s_at	3
X1558732_at	3
X1558739_at	3
X1558740_s_at	3
X1558742_at	3
X1558745_at	3
X1558748_at	3
X1558759_s_at	3
X1558783_at	3
X1558790_s_at	3
X1558797_at	3
X1558802_at	3
X1558809_s_at	3
X1558815_at	3
X1558816_at	3
X1558822_at	3
X1558826_at	3
X1558827_a_at	3
X1558831_x_at	3
X1558836_at	3
X1558837_a_at	3
X1558842_at	3
X1558844_at	3
X1558854_a_at	3
X1558874_a_at	3
X1558877_at	3
X1558919_a_at	3
X1558920_at	3
X1558922_at	3
X1558937_s_at	3
X1558948_a_at	3
X1558965_at	3
X1558971_at	3
X1558972_s_at	3
X1558996_at	3
X1559018_at	3
X1559020_a_at	3
X1559022_at	3
X1559023_a_at	3
X1559025_at	3
X1559034_at	3
X1559037_a_at	3
X1559038_at	3
X1559039_at	3
X1559042_at	3
X1559054_a_at	3
X1559063_at	3
X1559067_a_at	3
X1559078_at	3
X1559094_at	3
X1559096_x_at	3
X1559101_at	3
X1559117_at	3
X1559119_at	3
X1559121_s_at	3
X1559128_at	3
X1559132_at	3
X1559139_at	3
X1559154_at	3
X1559156_at	3
X1559159_at	3
X1559174_at	3
X1559201_a_at	3
X1559214_at	3
X1559232_a_at	3
X1559249_at	3
X1559263_s_at	3
X1559282_at	3
X1559284_at	3
X1559297_at	3
X1559332_at	3
X1559347_at	3
X1559353_at	3
X1559362_at	3
X1559363_at	3
X1559374_at	3
X1559375_s_at	3
X1559391_s_at	3
X1559394_a_at	3
X1559401_a_at	3
X1559410_at	3
X1559425_at	3
X1559436_x_at	3
X1559437_at	3
X1559450_at	3
X1559452_a_at	3
X1559467_at	3
X1559479_at	3
X1559485_at	3
X1559490_at	3
X1559491_at	3
X1559496_at	3
X1559500_at	3
X1559502_s_at	3
X1559507_at	3
X1559509_at	3
X1559513_a_at	3
X1559515_at	3
X1559523_at	3
X1559528_at	3
X1559529_at	3
X1559566_at	3
X1559582_at	3
X1559584_a_at	3
X1559593_a_at	3
X1559598_at	3
X1559600_at	3
X1559663_at	3
X1559691_at	3
X1559697_a_at	3
X1559707_at	3
X1559722_at	3
X1559723_s_at	3
X1559739_at	3
X1559759_at	3
X1559762_at	3
X1559763_at	3
X1559780_at	3
X1559810_at	3
X1559814_at	3
X1559820_at	3
X1559848_at	3
X1559856_s_at	3
X1559862_at	3
X1559876_at	3
X1559882_at	3
X1559895_x_at	3
X1559916_a_at	3
X1559949_at	3
X1559953_at	3
X1559964_at	3
X1559993_at	3
X1560012_at	3
X1560013_at	3
X1560014_s_at	3
X1560026_at	3
X1560029_a_at	3
X1560031_at	3
X1560049_at	3
X1560058_at	3
X1560069_at	3
X1560071_a_at	3
X1560080_at	3
X1560082_at	3
X1560089_at	3
X1560112_at	3
X1560128_x_at	3
X1560129_at	3
X1560133_at	3
X1560137_at	3
X1560141_at	3
X1560145_at	3
X1560163_at	3
X1560171_at	3
X1560177_at	3
X1560199_x_at	3
X1560230_at	3
X1560257_at	3
X1560259_at	3
X1560263_at	3
X1560271_at	3
X1560274_at	3
X1560290_at	3
X1560297_at	3
X1560306_at	3
X1560318_at	3
X1560332_at	3
X1560340_s_at	3
X1560342_at	3
X1560346_at	3
X1560385_x_at	3
X1560386_at	3
X1560396_at	3
X1560397_s_at	3
X1560443_at	3
X1560474_at	3
X1560476_at	3
X1560486_at	3
X1560492_at	3
X1560500_at	3
X1560556_a_at	3
X1560570_a_at	3
X1560609_at	3
X1560622_at	3
X1560637_at	3
X1560638_a_at	3
X1560665_at	3
X1560680_at	3
X1560706_at	3
X1560720_at	3
X1560721_at	3
X1560728_at	3
X1560754_at	3
X1560755_at	3
X1560762_at	3
X1560763_at	3
X1560774_at	3
X1560776_at	3
X1560797_s_at	3
X1560818_at	3
X1560869_a_at	3
X1560917_at	3
X1560922_s_at	3
X1560926_at	3
X1560986_a_at	3
X1560994_x_at	3
X1560999_a_at	3
X1561016_at	3
X1561067_at	3
X1561073_at	3
X1561079_at	3
X1561092_at	3
X1561121_at	3
X1561123_at	3
X1561128_at	3
X1561130_at	3
X1561135_at	3
X1561139_at	3
X1561149_at	3
X1561152_a_at	3
X1561153_at	3
X1561154_at	3
X1561166_a_at	3
X1561167_at	3
X1561181_at	3
X1561195_at	3
X1561206_at	3
X1561329_s_at	3
X1561362_at	3
X1561394_s_at	3
X1561463_at	3
X1561511_at	3
X1561530_at	3
X1561578_s_at	3
X1561600_at	3
X1561615_s_at	3
X1561631_at	3
X1561640_at	3
X1561654_at	3
X1561689_at	3
X1561692_at	3
X1561710_at	3
X1561720_at	3
X1561763_at	3
X1561829_at	3
X1561882_at	3
X1561884_at	3
X1561893_at	3
X1561896_at	3
X1561924_at	3
X1561937_x_at	3
X1561956_at	3
X1561963_at	3
X1561973_at	3
X1562005_at	3
X1562028_at	3
X1562031_at	3
X1562059_at	3
X1562062_at	3
X1562063_x_at	3
X1562067_at	3
X1562086_at	3
X1562089_at	3
X1562110_at	3
X1562144_at	3
X1562161_at	3
X1562194_at	3
X1562208_a_at	3
X1562229_at	3
X1562230_at	3
X1562235_s_at	3
X1562238_at	3
X1562249_at	3
X1562250_at	3
X1562255_at	3
X1562270_at	3
X1562271_x_at	3
X1562280_at	3
X1562283_at	3
X1562289_at	3
X1562307_at	3
X1562341_at	3
X1562364_at	3
X1562368_at	3
X1562391_at	3
X1562399_at	3
X1562412_at	3
X1562440_at	3
X1562442_a_at	3
X1562454_at	3
X1562458_at	3
X1562460_at	3
X1562467_at	3
X1562481_at	3
X1562497_at	3
X1562505_at	3
X1562511_at	3
X1562516_at	3
X1562528_at	3
X1562529_s_at	3
X1562544_at	3
X1562587_at	3
X1562600_at	3
X1562612_at	3
X1562648_at	3
X1562669_at	3
X1562673_at	3
X1562697_at	3
X1562761_at	3
X1562849_at	3
X1562863_at	3
X1562898_at	3
X1562935_at	3
X1562939_at	3
X1562948_at	3
X1562955_at	3
X1562957_at	3
X1562961_at	3
X1563001_at	3
X1563010_at	3
X1563016_at	3
X1563051_at	3
X1563075_s_at	3
X1563076_x_at	3
X1563080_at	3
X1563088_a_at	3
X1563120_at	3
X1563129_at	3
X1563130_a_at	3
X1563217_at	3
X1563226_at	3
X1563228_x_at	3
X1563229_at	3
X1563320_at	3
X1563348_at	3
X1563357_at	3
X1563364_at	3
X1563452_at	3
X1563455_at	3
X1563460_at	3
X1563461_at	3
X1563468_at	3
X1563469_at	3
X1563471_at	3
X1563473_at	3
X1563478_at	3
X1563482_at	3
X1563494_at	3
X1563497_at	3
X1563502_at	3
X1563505_at	3
X1563509_at	3
X1563521_at	3
X1563524_a_at	3
X1563573_at	3
X1563591_at	3
X1563595_at	3
X1563601_at	3
X1563620_at	3
X1563641_a_at	3
X1563704_at	3
X1563719_a_at	3
X1563724_at	3
X1563781_at	3
X1563797_at	3
X1563841_at	3
X1563902_at	3
X1563903_x_at	3
X1564077_at	3
X1564093_at	3
X1564139_at	3
X1564151_at	3
X1564164_at	3
X1564190_x_at	3
X1564224_x_at	3
X1564227_at	3
X1564236_at	3
X1564273_at	3
X1564274_at	3
X1564276_at	3
X1564310_a_at	3
X1564407_a_at	3
X1564414_a_at	3
X1564424_at	3
X1564446_at	3
X1564468_at	3
X1564568_at	3
X1564639_at	3
X1564640_at	3
X1564656_at	3
X1564665_at	3
X1564676_a_at	3
X1564733_at	3
X1564776_at	3
X1564820_at	3
X1564970_at	3
X1564972_x_at	3
X1565016_at	3
X1565149_at	3
X1565535_x_at	3
X1565544_at	3
X1565566_a_at	3
X1565567_at	3
X1565595_at	3
X1565597_at	3
X1565598_at	3
X1565614_at	3
X1565620_at	3
X1565627_a_at	3
X1565628_at	3
X1565633_at	3
X1565635_at	3
X1565639_a_at	3
X1565651_at	3
X1565653_at	3
X1565666_s_at	3
X1565681_s_at	3
X1565689_at	3
X1565690_at	3
X1565692_at	3
X1565701_at	3
X1565703_at	3
X1565705_x_at	3
X1565706_at	3
X1565716_at	3
X1565743_at	3
X1565752_at	3
X1565754_x_at	3
X1565762_at	3
X1565765_x_at	3
X1565776_at	3
X1565786_x_at	3
X1565787_at	3
X1565799_at	3
X1565804_at	3
X1565806_at	3
X1565810_at	3
X1565811_at	3
X1565818_s_at	3
X1565821_at	3
X1565829_at	3
X1565834_a_at	3
X1565852_at	3
X1565861_at	3
X1565863_at	3
X1565868_at	3
X1565875_at	3
X1565876_x_at	3
X1565877_at	3
X1565886_at	3
X1565887_at	3
X1565888_at	3
X1565889_at	3
X1565913_at	3
X1565915_at	3
X1565935_at	3
X1565975_at	3
X1565976_at	3
X1566001_at	3
X1566084_at	3
X1566102_at	3
X1566113_at	3
X1566129_at	3
X1566142_at	3
X1566166_at	3
X1566190_at	3
X1566191_at	3
X1566207_at	3
X1566243_at	3
X1566253_at	3
X1566271_x_at	3
X1566272_at	3
X1566284_at	3
X1566324_a_at	3
X1566342_at	3
X1566426_at	3
X1566428_at	3
X1566446_at	3
X1566448_at	3
X1566465_at	3
X1566477_at	3
X1566491_at	3
X1566507_a_at	3
X1566518_at	3
X1566551_at	3
X1566608_at	3
X1566609_at	3
X1566624_at	3
X1566633_at	3
X1566766_a_at	3
X1566780_at	3
X1566825_at	3
X1566885_at	3
X1566887_x_at	3
X1566889_at	3
X1566897_at	3
X1566958_at	3
X1566959_at	3
X1566966_at	3
X1566968_at	3
X1566970_at	3
X1566980_at	3
X1567044_s_at	3
X1567045_at	3
X1567443_x_at	3
X1567628_at	3
X1567862_at	3
X1568365_at	3
X1568366_at	3
X1568574_x_at	3
X1568592_at	3
X1568594_s_at	3
X1568620_at	3
X1568638_a_at	3
X1568673_s_at	3
X1568680_s_at	3
X1568717_a_at	3
X1568735_at	3
X1568736_s_at	3
X1568763_s_at	3
X1568780_at	3
X1568801_at	3
X1568814_at	3
X1568815_a_at	3
X1568817_at	3
X1568822_at	3
X1568834_s_at	3
X1568836_at	3
X1568840_at	3
X1568856_at	3
X1568857_a_at	3
X1568858_at	3
X1568865_at	3
X1568873_at	3
X1568883_at	3
X1568892_at	3
X1568903_at	3
X1568941_a_at	3
X1568943_at	3
X1568964_x_at	3
X1569003_at	3
X1569004_at	3
X1569020_at	3
X1569040_s_at	3
X1569041_at	3
X1569053_at	3
X1569073_x_at	3
X1569091_at	3
X1569098_s_at	3
X1569112_at	3
X1569126_at	3
X1569142_at	3
X1569180_at	3
X1569181_x_at	3
X1569189_at	3
X1569194_at	3
X1569201_a_at	3
X1569202_x_at	3
X1569208_a_at	3
X1569225_a_at	3
X1569237_at	3
X1569238_a_at	3
X1569251_a_at	3
X1569257_at	3
X1569262_x_at	3
X1569311_at	3
X1569312_at	3
X1569316_at	3
X1569320_at	3
X1569345_at	3
X1569346_a_at	3
X1569352_at	3
X1569353_at	3
X1569354_at	3
X1569362_at	3
X1569369_at	3
X1569387_at	3
X1569392_at	3
X1569399_at	3
X1569408_at	3
X1569409_x_at	3
X1569449_a_at	3
X1569450_at	3
X1569469_a_at	3
X1569477_at	3
X1569482_at	3
X1569484_s_at	3
X1569490_at	3
X1569499_at	3
X1569503_at	3
X1569512_at	3
X1569519_at	3
X1569527_at	3
X1569538_at	3
X1569540_at	3
X1569542_at	3
X1569543_at	3
X1569552_at	3
X1569568_at	3
X1569573_at	3
X1569578_at	3
X1569594_a_at	3
X1569597_at	3
X1569599_at	3
X1569600_at	3
X1569601_at	3
X1569641_at	3
X1569652_at	3
X1569665_at	3
X1569666_s_at	3
X1569672_at	3
X1569676_at	3
X1569701_at	3
X1569703_a_at	3
X1569706_at	3
X1569713_at	3
X1569808_at	3
X1569813_at	3
X1569815_x_at	3
X1569830_at	3
X1569854_at	3
X1569872_a_at	3
X1569876_at	3
X1569894_at	3
X1569921_at	3
X1569930_at	3
X1569938_at	3
X1569940_at	3
X1569941_at	3
X1569948_at	3
X1570001_at	3
X1570007_at	3
X1570021_at	3
X1570022_at	3
X1570039_at	3
X1570048_at	3
X1570078_a_at	3
X1570087_at	3
X1570108_at	3
X1570122_at	3
X1570130_at	3
X1570135_at	3
X1570143_at	3
X1570151_at	3
X1570165_at	3
X1570166_a_at	3
X1570173_at	3
X1570183_at	3
X1570200_at	3
X1570210_x_at	3
X1570227_at	3
X1570248_at	3
X1570249_x_at	3
X1570259_at	3
X1570264_at	3
X1570279_at	3
X1570299_at	3
X1570314_at	3
X1570335_at	3
X1570338_at	3
X1570339_x_at	3
X1570342_at	3
X1570352_at	3
X1570408_at	3
X1570409_x_at	3
X1570415_at	3
X1570441_at	3
X1570496_at	3
X1570507_at	3
X1570511_at	3
X1570567_at	3
X1570571_at	3
X1570578_at	3
X1570588_at	3
X1570621_at	3
X160020_at	3
X200033_at	3
X200080_s_at	3
X200599_s_at	3
X200606_at	3
X200614_at	3
X200616_s_at	3
X200620_at	3
X200632_s_at	3
X200635_s_at	3
X200637_s_at	3
X200644_at	3
X200648_s_at	3
X200665_s_at	3
X200686_s_at	3
X200701_at	3
X200706_s_at	3
X200742_s_at	3
X200743_s_at	3
X200760_s_at	3
X200795_at	3
X200797_s_at	3
X200799_at	3
X200800_s_at	3
X200838_at	3
X200839_s_at	3
X200851_s_at	3
X200866_s_at	3
X200871_s_at	3
X200887_s_at	3
X200898_s_at	3
X200904_at	3
X200905_x_at	3
X200906_s_at	3
X200912_s_at	3
X200920_s_at	3
X200921_s_at	3
X200923_at	3
X200945_s_at	3
X200951_s_at	3
X200952_s_at	3
X200953_s_at	3
X200969_at	3
X200974_at	3
X200982_s_at	3
X200986_at	3
X200999_s_at	3
X201005_at	3
X201008_s_at	3
X201009_s_at	3
X201010_s_at	3
X201042_at	3
X201051_at	3
X201060_x_at	3
X201065_s_at	3
X201069_at	3
X201071_x_at	3
X201085_s_at	3
X201086_x_at	3
X201089_at	3
X201100_s_at	3
X201103_x_at	3
X201104_x_at	3
X201109_s_at	3
X201110_s_at	3
X201131_s_at	3
X201137_s_at	3
X201141_at	3
X201152_s_at	3
X201153_s_at	3
X201163_s_at	3
X201164_s_at	3
X201166_s_at	3
X201183_s_at	3
X201194_at	3
X201212_at	3
X201224_s_at	3
X201242_s_at	3
X201261_x_at	3
X201278_at	3
X201279_s_at	3
X201280_s_at	3
X201283_s_at	3
X201286_at	3
X201287_s_at	3
X201288_at	3
X201294_s_at	3
X201295_s_at	3
X201296_s_at	3
X201309_x_at	3
X201310_s_at	3
X201315_x_at	3
X201348_at	3
X201353_s_at	3
X201367_s_at	3
X201368_at	3
X201416_at	3
X201417_at	3
X201418_s_at	3
X201422_at	3
X201425_at	3
X201426_s_at	3
X201427_s_at	3
X201428_at	3
X201430_s_at	3
X201431_s_at	3
X201438_at	3
X201446_s_at	3
X201447_at	3
X201448_at	3
X201450_s_at	3
X201480_s_at	3
X201494_at	3
X201502_s_at	3
X201510_at	3
X201549_x_at	3
X201550_x_at	3
X201565_s_at	3
X201566_x_at	3
X201578_at	3
X201601_x_at	3
X201602_s_at	3
X201603_at	3
X201616_s_at	3
X201617_x_at	3
X201641_at	3
X201642_at	3
X201649_at	3
X201650_at	3
X201651_s_at	3
X201666_at	3
X201667_at	3
X201671_x_at	3
X201680_x_at	3
X201689_s_at	3
X201690_s_at	3
X201711_x_at	3
X201713_s_at	3
X201719_s_at	3
X201720_s_at	3
X201721_s_at	3
X201722_s_at	3
X201723_s_at	3
X201724_s_at	3
X201730_s_at	3
X201737_s_at	3
X201739_at	3
